date,open,close,high,low
19.01.2015,143.39,143.39,143.40,143.39
16.01.2015,143.36,143.26,143.37,143.26
15.01.2015,143.21,143.27,143.27,143.21
14.01.2015,143.18,143.25,143.26,143.10
13.01.2015,143.24,143.22,143.24,143.22
12.01.2015,143.16,143.22,143.22,143.16
09.01.2015,143.18,143.17,143.19,143.17
08.01.2015,143.15,143.20,143.20,143.15
07.01.2015,143.20,143.13,143.20,143.13
06.01.2015,143.25,143.15,143.25,143.15
05.01.2015,143.30,143.24,143.30,143.24
02.01.2015,143.28,143.31,143.32,143.28
30.12.2014,143.14,143.15,143.16,143.13
29.12.2014,143.08,143.02,143.08,143.02
23.12.2014,143.07,143.11,143.11,143.07
22.12.2014,143.05,143.05,143.05,143.05
19.12.2014,142.94,143.00,143.00,142.93
18.12.2014,142.82,142.94,142.97,142.82
17.12.2014,142.80,142.86,142.86,142.80
16.12.2014,142.81,142.85,142.85,142.81
15.12.2014,142.72,142.72,142.72,142.72
12.12.2014,142.94,142.86,142.94,142.86
11.12.2014,142.93,142.94,142.98,142.92
10.12.2014,142.96,142.92,142.96,142.91
09.12.2014,143.03,142.99,143.03,142.99
08.12.2014,142.97,143.07,143.08,142.97
05.12.2014,143.08,143.09,143.09,143.08
04.12.2014,143.08,143.03,143.08,143.03
03.12.2014,143.06,143.09,143.09,143.06
02.12.2014,143.01,143.05,143.05,143.01
01.12.2014,143.07,142.94,143.07,142.94
28.11.2014,143.09,143.05,143.09,143.04
27.11.2014,143.11,143.11,143.12,143.11
26.11.2014,143.17,143.11,143.17,143.11
25.11.2014,143.16,143.15,143.16,143.13
24.11.2014,143.15,143.12,143.16,143.12
21.11.2014,143.01,143.07,143.07,143.01
20.11.2014,142.92,142.96,142.96,142.92
19.11.2014,142.91,142.92,142.92,142.91
18.11.2014,142.94,142.92,142.94,142.92
17.11.2014,142.94,142.96,142.98,142.94
14.11.2014,142.94,142.94,142.95,142.93
13.11.2014,142.94,142.94,142.94,142.91
12.11.2014,142.95,142.95,142.96,142.95
11.11.2014,142.91,142.94,142.94,142.91
10.11.2014,142.86,142.87,142.89,142.86
07.11.2014,142.87,142.84,142.87,142.84
06.11.2014,142.77,142.85,142.85,142.77
05.11.2014,142.78,142.77,142.78,142.77
04.11.2014,142.79,142.74,142.79,142.74
03.11.2014,142.81,142.76,142.81,142.76
31.10.2014,142.73,142.76,142.77,142.73
30.10.2014,142.71,142.68,142.71,142.68
29.10.2014,142.75,142.74,142.75,142.74
28.10.2014,142.70,142.72,142.72,142.62
27.10.2014,142.79,142.75,142.79,142.75
24.10.2014,142.81,142.75,142.81,142.75
23.10.2014,142.73,142.77,142.77,142.73
22.10.2014,142.71,142.76,142.82,142.71
21.10.2014,142.70,142.75,142.75,142.70
20.10.2014,142.80,142.67,142.80,142.67
17.10.2014,142.47,142.78,142.78,142.47
16.10.2014,142.80,142.59,142.80,142.59
15.10.2014,143.04,143.05,143.05,143.04
14.10.2014,143.02,143.02,143.02,143.02
13.10.2014,143.00,143.02,143.02,143.00
10.10.2014,142.97,143.02,143.02,142.97
09.10.2014,143.05,142.99,143.05,142.99
08.10.2014,143.03,143.00,143.03,143.00
07.10.2014,143.12,143.05,143.12,143.05
06.10.2014,143.12,143.10,143.14,143.10
02.10.2014,143.19,143.13,143.19,143.13
01.10.2014,143.18,143.18,143.18,143.18
30.09.2014,143.11,143.13,143.14,143.11
29.09.2014,143.08,143.09,143.10,143.06
26.09.2014,143.15,143.13,143.15,143.12
25.09.2014,143.10,143.14,143.14,143.10
24.09.2014,143.10,143.11,143.12,143.10
23.09.2014,143.17,143.13,143.17,143.13
22.09.2014,143.08,143.16,143.18,143.08
19.09.2014,143.15,143.19,143.19,143.15
18.09.2014,143.16,143.15,143.16,143.15
17.09.2014,143.09,143.19,143.19,143.09
16.09.2014,143.10,143.08,143.10,143.00
15.09.2014,143.11,143.10,143.11,143.10
12.09.2014,143.13,143.09,143.14,143.09
11.09.2014,143.11,143.17,143.18,143.11
10.09.2014,143.11,143.18,143.18,143.11
09.09.2014,143.26,143.22,143.27,143.20
08.09.2014,143.22,143.31,143.31,143.22
05.09.2014,143.39,143.39,143.39,143.39
04.09.2014,143.06,143.27,143.27,143.06
03.09.2014,143.09,143.09,143.09,143.09
02.09.2014,143.04,143.04,143.04,143.04
01.09.2014,143.11,143.11,143.11,143.11
29.08.2014,143.00,143.07,143.09,143.00
28.08.2014,143.02,143.02,143.05,143.02
27.08.2014,,,143.04,,,,,
26.08.2014,143.20,143.23,143.23,143.20
25.08.2014,143.09,143.09,143.09,143.09
22.08.2014,143.05,143.05,143.05,143.05
21.08.2014,143.00,143.03,143.03,143.00
20.08.2014,143.04,143.02,143.04,143.02
19.08.2014,143.60,143.58,143.60,143.58
18.08.2014,143.60,143.57,143.60,143.56
15.08.2014,143.60,143.62,143.62,143.60
14.08.2014,143.58,143.60,143.60,143.58
13.08.2014,143.50,143.53,143.53,143.50
12.08.2014,143.48,143.54,143.54,143.48
11.08.2014,143.42,143.47,143.47,143.42
08.08.2014,,,143.37,,,,,
07.08.2014,,,143.33,,,,,
06.08.2014,143.39,143.38,143.39,143.38
05.08.2014,143.39,143.39,143.39,143.39
04.08.2014,143.33,143.39,143.42,143.33
01.08.2014,143.37,143.36,143.37,143.34
31.07.2014,143.40,143.28,143.41,143.28
30.07.2014,143.46,143.38,143.46,143.38
29.07.2014,143.38,143.36,143.48,143.36
28.07.2014,143.39,143.45,143.45,143.39
25.07.2014,143.37,143.42,143.42,143.37
24.07.2014,143.38,143.37,143.38,143.36
23.07.2014,143.37,143.37,143.38,143.37
22.07.2014,143.37,143.35,143.37,143.35
21.07.2014,143.36,143.38,143.38,143.36
18.07.2014,143.19,143.33,143.33,143.18
17.07.2014,143.26,143.31,143.31,143.26
16.07.2014,143.21,143.26,143.27,143.21
15.07.2014,143.13,143.26,143.26,143.13
14.07.2014,143.21,143.24,143.24,143.21
11.07.2014,143.10,143.21,143.21,143.10
10.07.2014,143.22,143.18,143.22,143.17
09.07.2014,143.23,143.23,143.23,143.23
08.07.2014,143.46,143.29,143.46,143.29
07.07.2014,143.27,143.27,143.27,143.27
04.07.2014,143.28,143.32,143.32,143.28
03.07.2014,143.14,143.26,143.27,143.14
02.07.2014,143.21,143.17,143.21,143.17
01.07.2014,143.17,143.20,143.20,143.16
30.06.2014,143.14,143.16,143.16,143.14
27.06.2014,143.14,143.14,143.14,143.13
