date,open,close,high,low
03.07.2015,195.99,196.54,196.54,195.89
02.07.2015,195.83,195.66,195.83,195.56
01.07.2015,196.55,196.29,196.68,196.29
30.06.2015,195.87,196.47,196.47,195.87
29.06.2015,196.44,195.93,196.44,195.79
26.06.2015,196.95,196.40,196.99,196.40
25.06.2015,196.80,196.74,196.80,196.55
24.06.2015,196.69,196.76,196.89,196.69
23.06.2015,196.79,196.66,196.97,196.66
22.06.2015,196.54,196.37,196.54,196.18
19.06.2015,196.05,196.15,196.36,196.05
18.06.2015,195.91,195.87,196.31,195.87
17.06.2015,195.40,195.47,195.79,195.40
16.06.2015,194.39,195.50,195.50,194.39
15.06.2015,195.71,195.08,195.71,194.87
12.06.2015,196.02,195.82,196.02,195.51
11.06.2015,194.52,196.39,196.59,194.52
10.06.2015,194.11,194.56,194.56,193.65
09.06.2015,196.05,195.05,196.07,195.05
08.06.2015,195.99,195.79,196.09,195.79
05.06.2015,195.95,196.30,196.41,195.81
04.06.2015,195.82,197.01,197.28,195.82
03.06.2015,198.64,196.96,198.75,196.96
02.06.2015,200.12,198.51,200.12,198.51
01.06.2015,200.85,200.76,201.30,200.76
29.05.2015,201.22,201.42,201.54,201.10
28.05.2015,201.11,201.12,201.34,200.75
27.05.2015,201.04,201.04,201.04,200.91
26.05.2015,200.78,200.60,200.80,200.60
22.05.2015,201.09,200.73,201.09,200.68
21.05.2015,200.64,200.26,200.64,200.02
20.05.2015,200.87,200.39,201.05,200.39
19.05.2015,201.52,200.70,201.52,200.63
18.05.2015,200.16,199.88,200.16,199.71
15.05.2015,200.17,200.69,200.86,200.17
14.05.2015,199.48,199.55,199.60,199.17
13.05.2015,200.35,199.26,200.88,199.26
12.05.2015,199.74,199.70,199.79,199.49
11.05.2015,201.30,200.95,201.35,200.95
08.05.2015,201.51,201.77,201.77,200.68
07.05.2015,199.44,200.75,200.75,199.22
06.05.2015,200.53,199.90,201.18,199.90
05.05.2015,203.79,201.13,203.79,201.13
04.05.2015,204.31,203.67,204.31,203.67
30.04.2015,204.32,204.62,204.95,204.32
29.04.2015,207.84,206.45,207.84,206.45
28.04.2015,208.15,208.30,208.55,208.15
27.04.2015,207.74,208.32,208.32,207.74
24.04.2015,208.14,207.99,208.14,207.90
23.04.2015,208.18,208.08,208.27,208.07
22.04.2015,208.31,207.99,208.55,207.99
21.04.2015,208.30,208.00,208.30,208.00
20.04.2015,208.50,208.09,208.50,208.09
17.04.2015,208.46,208.26,208.46,208.26
16.04.2015,209.38,208.76,209.38,208.76
15.04.2015,208.56,209.28,209.28,208.56
14.04.2015,208.90,208.71,208.90,208.71
13.04.2015,208.87,208.69,208.87,208.67
10.04.2015,208.56,208.83,208.94,208.56
09.04.2015,208.81,208.65,208.91,208.65
08.04.2015,208.98,208.82,208.98,208.82
07.04.2015,208.66,208.69,208.75,208.66
02.04.2015,208.56,208.28,208.67,208.28
01.04.2015,208.47,208.59,208.81,208.47
31.03.2015,207.94,208.42,208.42,207.94
30.03.2015,207.87,207.83,208.00,207.83
27.03.2015,207.88,207.69,207.88,207.68
26.03.2015,207.67,207.63,207.68,207.56
25.03.2015,207.63,207.52,207.71,207.52
24.03.2015,207.81,207.60,207.92,207.60
23.03.2015,208.87,208.00,208.87,208.00
20.03.2015,208.71,208.89,208.91,208.71
19.03.2015,208.42,208.54,208.74,208.42
18.03.2015,207.50,207.85,208.14,207.50
17.03.2015,208.39,207.78,208.39,207.78
16.03.2015,208.64,208.51,208.64,208.45
13.03.2015,208.79,208.70,208.82,208.63
12.03.2015,209.55,208.86,209.83,208.73
11.03.2015,208.71,209.25,209.25,208.38
10.03.2015,208.00,208.42,208.42,207.88
09.03.2015,207.23,207.33,207.34,207.09
06.03.2015,207.21,206.44,207.33,206.44
05.03.2015,206.29,206.75,206.83,206.14
04.03.2015,206.39,206.19,206.47,206.17
03.03.2015,206.84,206.11,206.84,206.11
02.03.2015,207.15,206.68,207.23,206.68
27.02.2015,207.21,206.87,207.28,206.87
26.02.2015,206.55,207.24,207.37,206.53
25.02.2015,206.06,206.27,206.27,206.06
24.02.2015,205.77,205.92,205.92,205.74
23.02.2015,204.51,205.67,205.68,204.51
20.02.2015,204.54,205.01,205.01,204.54
19.02.2015,204.58,204.64,204.86,204.56
18.02.2015,204.70,204.37,204.70,204.37
17.02.2015,204.44,204.30,204.64,204.24
16.02.2015,204.75,204.62,204.77,204.62
13.02.2015,204.82,204.81,205.03,204.68
12.02.2015,204.29,204.59,204.59,204.08
11.02.2015,203.63,204.16,204.25,203.63
10.02.2015,204.20,203.94,204.25,203.94
09.02.2015,204.82,204.48,204.83,204.48
06.02.2015,205.31,204.71,205.31,204.68
05.02.2015,205.24,205.15,205.24,205.02
04.02.2015,204.94,205.23,205.23,204.94
03.02.2015,205.47,205.06,205.47,205.06
02.02.2015,205.37,205.30,205.55,205.19
30.01.2015,205.22,205.34,205.34,204.92
29.01.2015,204.75,204.92,204.92,204.67
28.01.2015,204.55,204.95,204.95,204.55
27.01.2015,205.06,205.23,205.23,205.06
26.01.2015,205.58,205.36,205.82,205.36
23.01.2015,205.89,205.73,206.17,205.73
22.01.2015,203.20,204.79,204.79,203.07
21.01.2015,204.21,203.36,204.21,203.36
20.01.2015,204.11,204.09,204.24,204.04
19.01.2015,203.82,204.21,204.36,203.82
16.01.2015,203.45,202.99,203.59,202.99
15.01.2015,202.94,203.03,203.03,202.94
14.01.2015,202.68,203.75,203.75,201.57
13.01.2015,203.08,202.89,203.08,202.89
12.01.2015,201.98,202.77,202.77,201.98
09.01.2015,202.19,202.15,202.19,202.04
08.01.2015,202.20,202.27,202.27,202.06
07.01.2015,203.01,202.11,203.01,202.11
06.01.2015,202.78,202.77,203.17,202.77
05.01.2015,203.04,202.50,203.04,202.50
02.01.2015,202.52,203.09,203.09,202.52
30.12.2014,201.59,201.95,202.00,201.58
29.12.2014,201.03,201.14,201.14,201.03
23.12.2014,201.17,201.36,201.36,201.17
22.12.2014,201.11,201.04,201.13,201.04
19.12.2014,200.47,201.01,201.01,200.47
18.12.2014,200.72,200.69,201.06,200.69
17.12.2014,200.51,200.72,200.72,200.38
16.12.2014,200.35,200.43,200.43,200.26
15.12.2014,199.74,199.74,199.74,199.74
12.12.2014,199.89,199.96,200.12,199.89
11.12.2014,199.68,199.66,199.74,199.64
10.12.2014,199.71,199.67,199.71,199.53
09.12.2014,199.92,199.85,199.92,199.85
08.12.2014,199.13,200.01,200.02,199.13
05.12.2014,199.55,199.56,199.56,199.55
04.12.2014,199.37,199.20,199.37,199.20
03.12.2014,199.51,199.57,199.57,199.41
02.12.2014,199.32,199.37,199.51,199.32
01.12.2014,199.73,199.58,199.79,199.58
28.11.2014,199.51,199.61,199.61,199.51
27.11.2014,199.05,199.57,199.57,199.05
26.11.2014,198.85,198.73,198.86,198.66
25.11.2014,198.37,198.80,198.80,198.37
24.11.2014,198.22,198.19,198.26,198.19
21.11.2014,197.58,198.01,198.01,197.58
20.11.2014,196.98,197.20,197.20,196.98
19.11.2014,196.90,196.68,196.90,196.68
18.11.2014,197.25,197.08,197.25,197.08
17.11.2014,197.13,197.17,197.17,196.94
14.11.2014,196.96,196.97,197.00,196.93
13.11.2014,196.75,196.83,196.84,196.75
12.11.2014,196.98,196.78,197.06,196.78
11.11.2014,196.69,196.80,196.80,196.52
10.11.2014,196.62,196.65,196.81,196.62
07.11.2014,196.45,196.42,196.45,196.22
06.11.2014,196.08,196.46,196.46,196.08
05.11.2014,196.31,196.15,196.31,196.15
04.11.2014,196.38,196.31,196.38,196.31
03.11.2014,196.78,195.98,196.80,195.98
31.10.2014,196.17,196.65,196.65,196.17
30.10.2014,195.22,195.50,195.50,195.22
29.10.2014,197.37,197.30,197.37,197.22
28.10.2014,197.04,197.18,197.30,196.90
27.10.2014,197.20,197.11,197.21,197.09
24.10.2014,197.38,196.93,197.38,196.93
23.10.2014,197.17,197.02,197.17,196.90
22.10.2014,197.25,197.15,197.27,197.15
21.10.2014,196.89,196.90,196.90,196.89
20.10.2014,197.32,196.81,197.32,196.81
17.10.2014,197.20,197.21,197.21,197.09
16.10.2014,198.23,197.28,198.23,197.28
15.10.2014,198.82,198.81,198.82,198.81
14.10.2014,198.18,198.46,198.46,198.18
13.10.2014,197.83,197.89,197.89,197.83
10.10.2014,197.94,198.06,198.11,197.94
09.10.2014,198.41,198.02,198.41,198.02
08.10.2014,197.60,197.73,197.83,197.60
07.10.2014,197.44,197.54,197.54,197.29
06.10.2014,197.81,197.64,197.81,197.64
02.10.2014,198.13,197.77,198.13,197.63
01.10.2014,197.56,197.76,197.76,197.56
30.09.2014,196.97,197.27,197.27,196.97
29.09.2014,196.66,197.01,197.01,196.59
26.09.2014,197.32,197.08,197.32,196.97
25.09.2014,196.75,197.10,197.10,196.75
24.09.2014,196.47,196.76,196.83,196.47
23.09.2014,196.70,196.53,196.87,196.53
22.09.2014,196.61,196.38,196.61,196.38
19.09.2014,195.57,196.23,196.23,195.57
18.09.2014,195.93,195.93,195.93,195.91
17.09.2014,195.32,195.92,195.92,195.32
16.09.2014,195.55,195.61,195.64,195.55
15.09.2014,195.49,195.46,195.59,195.46
12.09.2014,195.53,195.26,195.68,195.26
11.09.2014,195.96,195.96,195.96,195.96
10.09.2014,196.20,195.98,196.20,195.88
09.09.2014,196.65,196.28,196.65,196.12
08.09.2014,197.39,197.50,197.50,197.37
05.09.2014,197.13,197.13,197.13,197.13
04.09.2014,196.20,197.18,197.18,196.20
03.09.2014,196.03,196.20,196.20,196.03
02.09.2014,196.64,196.64,196.64,196.64
01.09.2014,197.06,196.93,197.06,196.93
29.08.2014,197.04,196.91,197.04,196.79
28.08.2014,197.09,197.14,197.14,197.03
27.08.2014,	196.95,,
26.08.2014,196.50,196.65,196.65,196.50
25.08.2014,	196.01,,
22.08.2014,195.35,195.35,195.35,195.35
21.08.2014,195.13,195.23,195.28,194.99
20.08.2014,195.31,195.31,195.31,195.31
19.08.2014,194.99,194.97,194.99,194.97
18.08.2014,195.17,194.73,195.17,194.73
15.08.2014,194.93,195.02,195.02,194.93
14.08.2014,194.56,194.71,194.79,194.56
13.08.2014,193.91,194.24,194.24,193.91
12.08.2014,193.55,193.99,193.99,193.55
11.08.2014,193.50,193.60,193.62,193.50
08.08.2014,	193.40,,
07.08.2014,	193.13,,
06.08.2014,192.64,193.12,193.12,192.64
05.08.2014,192.55,192.55,192.55,192.55
04.08.2014,193.10,193.15,193.24,193.10
01.08.2014,192.76,192.93,192.93,192.47
31.07.2014,192.86,192.76,193.01,192.56
30.07.2014,193.47,192.93,193.47,192.93
29.07.2014,193.08,193.32,193.34,193.08
28.07.2014,192.78,193.06,193.07,192.75
25.07.2014,192.51,192.69,192.69,192.51
24.07.2014,192.84,192.48,192.84,192.48
23.07.2014,192.57,192.80,192.85,192.57
22.07.2014,192.51,192.40,192.51,192.37
21.07.2014,192.47,192.63,192.63,192.47
18.07.2014,192.20,192.37,192.44,192.18
17.07.2014,192.15,192.30,192.30,192.15
16.07.2014,191.99,191.96,192.01,191.96
15.07.2014,191.62,191.59,191.79,191.59
14.07.2014,191.53,191.50,191.61,191.50
11.07.2014,191.39,191.56,191.56,191.39
10.07.2014,191.58,191.41,191.66,191.41
09.07.2014,191.41,191.38,191.41,191.38
08.07.2014,191.23,191.57,191.57,191.23
07.07.2014,191.16,191.17,191.17,191.16
04.07.2014,191.07,191.18,191.30,191.07
03.07.2014,190.43,190.76,190.78,190.29
02.07.2014,191.26,190.60,191.26,190.60
01.07.2014,191.11,191.28,191.28,191.10
30.06.2014,191.06,191.19,191.19,191.06
27.06.2014,191.16,191.06,191.16,190.99
26.06.2014,190.98,191.28,191.28,190.98
25.06.2014,190.43,191.03,191.03,190.43
24.06.2014,190.34,190.33,190.34,190.33
23.06.2014,189.97,190.24,190.24,189.97
20.06.2014,	189.84,,
19.06.2014,	190.14,,
18.06.2014,189.18,189.40,189.40,189.18
17.06.2014,189.75,189.11,189.75,189.11
16.06.2014,189.78,189.85,189.89,189.78
13.06.2014,189.29,189.72,189.72,189.26
12.06.2014,189.35,189.41,189.45,189.30
11.06.2014,189.11,189.48,189.48,189.11
10.06.2014,189.97,189.34,189.97,189.32
09.06.2014,190.15,190.11,190.22,190.11
06.06.2014,189.40,189.95,190.33,189.40
05.06.2014,188.07,188.33,188.33,188.07
04.06.2014,188.17,188.22,188.22,188.17
03.06.2014,188.20,188.20,188.20,188.20
02.06.2014,188.97,188.88,188.97,188.88
30.05.2014,188.76,188.85,188.85,188.76
29.05.2014,189.21,189.17,189.21,189.17
28.05.2014,188.85,189.21,189.21,188.85
27.05.2014,188.51,188.42,188.51,188.42
26.05.2014,188.06,188.13,188.13,188.06
23.05.2014,187.58,187.74,187.74,187.58
22.05.2014,187.62,187.56,187.62,187.55
21.05.2014,187.29,187.32,187.32,187.29
20.05.2014,187.36,187.26,187.36,187.26
19.05.2014,188.22,187.82,188.22,187.82
16.05.2014,188.11,188.08,188.11,188.03
15.05.2014,188.05,188.32,188.32,188.05
14.05.2014,188.04,188.13,188.13,188.02
13.05.2014,187.45,187.45,187.45,187.45
12.05.2014,186.90,186.90,186.95,186.90
09.05.2014,187.25,187.12,187.25,187.12
08.05.2014,186.51,187.20,187.20,186.40
07.05.2014,186.73,186.54,186.80,186.54
06.05.2014,186.61,186.74,186.74,186.51
05.05.2014,186.75,186.63,186.75,186.63
02.05.2014,186.40,186.69,186.69,186.40
30.04.2014,185.78,186.27,186.27,185.78
29.04.2014,185.48,185.78,185.78,185.39
28.04.2014,185.83,185.75,185.85,185.75
25.04.2014,185.63,185.99,185.99,185.63
24.04.2014,185.47,185.45,185.47,185.45
23.04.2014,185.64,185.71,185.71,185.57
22.04.2014,185.39,185.45,185.45,185.35
17.04.2014,186.09,185.67,186.09,185.67
16.04.2014,185.92,186.05,186.05,185.92
15.04.2014,187.44,187.91,187.91,187.44
14.04.2014,187.23,187.09,187.28,187.09
11.04.2014,186.88,187.08,187.15,186.88
10.04.2014,186.95,186.95,187.08,186.94
09.04.2014,186.49,186.45,186.49,186.34
08.04.2014,186.55,186.45,186.64,186.45
07.04.2014,186.80,186.69,186.80,186.66
04.04.2014,185.88,186.77,186.77,185.88
03.04.2014,185.34,185.66,185.66,185.22
02.04.2014,185.72,185.47,185.72,185.47
01.04.2014,186.08,185.92,186.08,185.91
31.03.2014,186.16,185.76,186.30,185.73
28.03.2014,186.72,186.19,186.72,186.19
27.03.2014,186.20,186.41,186.41,186.20
26.03.2014,185.48,186.01,186.01,185.48
25.03.2014,185.15,185.49,185.49,185.15
24.03.2014,184.64,185.22,185.22,184.64
21.03.2014,184.72,184.84,184.84,184.59
20.03.2014,184.59,184.48,184.63,184.26
19.03.2014,185.46,185.15,185.50,185.15
18.03.2014,185.39,185.51,185.55,185.39
17.03.2014,185.48,185.42,185.62,185.42
14.03.2014,185.46,185.43,185.83,185.41
13.03.2014,185.02,185.32,185.42,184.99
12.03.2014,184.70,184.88,185.05,184.70
11.03.2014,184.69,184.55,184.69,184.42
10.03.2014,184.48,184.79,184.82,184.44
07.03.2014,184.22,184.31,184.55,184.22
06.03.2014,184.98,184.52,184.98,184.52
05.03.2014,184.69,184.80,184.84,184.69
04.03.2014,184.68,184.73,184.73,184.68
03.03.2014,184.63,184.76,184.76,184.63
28.02.2014,185.04,184.16,185.04,184.16
27.02.2014,185.11,185.08,185.11,185.04
26.02.2014,183.70,184.27,184.27,183.70
25.02.2014,183.40,183.66,183.66,183.35
24.02.2014,183.67,183.37,183.67,183.37
21.02.2014,183.37,183.54,183.54,183.29
20.02.2014,183.74,183.03,183.74,183.02
19.02.2014,183.63,183.61,183.82,183.61
18.02.2014,183.17,183.56,183.60,183.17
17.02.2014,182.96,183.26,183.26,182.94
14.02.2014,183.08,183.02,183.08,183.02
13.02.2014,182.75,182.96,183.01,182.75
12.02.2014,182.86,182.62,182.92,182.62
11.02.2014,182.96,182.87,183.00,182.86
10.02.2014,183.20,183.18,183.22,183.17
07.02.2014,182.91,183.15,183.15,182.91
06.02.2014,183.09,182.59,183.14,182.59
05.02.2014,183.13,183.17,183.40,183.13
04.02.2014,183.05,183.03,183.10,182.97
03.02.2014,182.91,183.05,183.05,182.86
31.01.2014,182.32,183.00,183.00,182.32
30.01.2014,181.90,182.05,182.08,181.90
29.01.2014,181.41,181.68,181.76,181.41
28.01.2014,181.21,181.46,181.46,181.21
27.01.2014,181.22,181.17,181.29,181.17
24.01.2014,181.16,181.28,181.28,181.16
23.01.2014,180.60,180.74,180.89,180.56
22.01.2014,180.68,180.72,180.92,180.68
21.01.2014,180.81,180.81,180.81,180.63
20.01.2014,180.56,181.00,181.04,180.56
17.01.2014,180.50,180.54,180.68,180.50
16.01.2014,179.86,180.16,180.30,179.78
15.01.2014,179.59,179.74,179.95,179.59
14.01.2014,179.48,179.75,179.78,179.48
13.01.2014,179.05,179.56,179.56,179.05
10.01.2014,178.76,179.04,179.25,178.76
09.01.2014,178.94,178.83,179.09,178.83
08.01.2014,179.07,179.03,179.29,179.03
07.01.2014,179.00,179.10,179.10,179.00
06.01.2014,178.54,178.48,178.58,178.48
03.01.2014,177.99,178.25,178.32,177.99
02.01.2014,177.52,178.08,178.08,177.52
30.12.2013,177.01,177.28,177.28,176.98
27.12.2013,177.33,177.03,177.33,177.03
23.12.2013,178.09,177.81,178.09,177.81
20.12.2013,178.08,178.06,178.16,177.92
19.12.2013,178.34,178.08,178.51,178.05
18.12.2013,178.62,178.39,178.75,178.39
17.12.2013,178.54,178.61,178.75,178.54
16.12.2013,178.74,178.64,178.74,178.54
13.12.2013,178.42,178.55,178.55,178.38
12.12.2013,178.69,178.44,178.69,178.44
11.12.2013,178.74,178.78,178.92,178.74
10.12.2013,178.25,178.79,178.79,178.25
09.12.2013,178.26,178.27,178.40,178.25
06.12.2013,177.97,178.21,178.21,177.84
05.12.2013,178.51,177.85,178.81,177.85
04.12.2013,179.48,178.95,179.48,178.90
03.12.2013,179.30,179.61,179.73,179.30
02.12.2013,179.83,179.27,179.83,179.27
29.11.2013,179.76,179.82,179.93,179.76
28.11.2013,179.37,179.72,179.79,179.37
27.11.2013,179.74,179.69,179.77,179.69
26.11.2013,179.41,179.72,179.78,179.41
25.11.2013,179.17,179.41,179.47,179.17
22.11.2013,179.12,179.20,179.20,179.00
21.11.2013,179.00,179.11,179.11,178.84
20.11.2013,179.38,179.42,179.59,179.11
19.11.2013,179.70,179.45,179.79,179.45
18.11.2013,179.52,179.82,179.85,179.52
15.11.2013,179.69,179.52,179.69,179.52
14.11.2013,179.16,179.69,179.70,179.16
13.11.2013,178.50,179.24,179.24,178.50
12.11.2013,178.89,178.67,178.89,178.59
11.11.2013,179.06,178.89,179.22,178.82
08.11.2013,179.67,178.88,179.67,178.83
07.11.2013,178.75,179.67,179.84,178.75
06.11.2013,178.82,178.84,179.14,178.82
05.11.2013,179.71,178.80,179.71,178.80
04.11.2013,179.60,179.87,179.89,179.60
01.11.2013,179.78,179.71,179.91,179.68
31.10.2013,179.14,179.70,179.94,179.14
30.10.2013,179.15,179.26,179.29,179.14
29.10.2013,178.59,178.76,178.88,178.59
28.10.2013,178.25,178.56,178.58,178.22
25.10.2013,178.32,178.29,178.40,178.25
24.10.2013,178.51,178.37,178.59,178.24
23.10.2013,178.19,178.41,178.48,178.19
22.10.2013,179.10,179.87,179.91,179.09
21.10.2013,179.09,179.21,179.21,179.08
18.10.2013,179.22,179.20,179.22,179.08
17.10.2013,178.55,178.81,178.81,178.52
16.10.2013,178.17,178.03,178.24,178.02
15.10.2013,178.41,178.30,178.42,178.30
14.10.2013,178.66,178.67,178.76,178.60
11.10.2013,178.53,178.58,178.67,178.44
10.10.2013,178.69,178.26,178.69,178.26
09.10.2013,178.91,178.83,179.07,178.83
08.10.2013,179.06,178.78,179.06,178.71
07.10.2013,178.72,179.17,179.17,178.72
04.10.2013,178.96,178.70,178.96,178.70
03.10.2013,178.80,178.81,178.81,178.43
02.10.2013,179.05,178.91,179.05,178.77
01.10.2013,178.56,178.81,178.81,178.56
30.09.2013,178.38,178.48,178.51,178.38
27.09.2013,178.13,178.52,178.52,178.13
26.09.2013,178.29,178.16,178.39,178.16
25.09.2013,178.31,178.28,178.31,178.23
24.09.2013,177.86,178.26,178.26,177.86
23.09.2013,177.03,177.54,177.54,177.00
20.09.2013,177.55,176.98,177.55,176.98
19.09.2013,177.90,177.19,177.90,177.19
18.09.2013,176.38,176.16,176.70,176.16
17.09.2013,176.49,176.37,176.57,176.37
16.09.2013,176.16,176.54,176.55,176.16
13.09.2013,175.30,175.76,175.99,175.30
12.09.2013,175.56,175.77,175.82,175.53
11.09.2013,174.94,175.19,175.28,174.84
